"best_available_taxonomy_dim$common_name","date_dim$yyyymmdd","haul_latitude_dim$latitude_in_degrees","haul_longitude_dim$longitude_in_degrees","operation_dim$operation_id","operation_dim$vessel","total_catch_numbers","total_catch_wt_kg"
"Deep-sea Sunstar","20101013","32.85083333","-120.06861111","201003008170","Excalibur","7","0.8200"
"Pink Sun Star","20101013","32.85083333","-120.06861111","201003008170","Excalibur","1","0.1200"
"Pink Crested Star","20101013","32.85083333","-120.06861111","201003008170","Excalibur","2","0.0400"
"Triangle-toothed Cushion Star","20101013","32.85083333","-120.06861111","201003008170","Excalibur","1","0.0200"
"pincushion sea star","20101013","32.85083333","-120.06861111","201003008170","Excalibur","1","0.0200"
"Carpet Star","20101013","32.85083333","-120.06861111","201003008170","Excalibur","2","0.4000"
"Broad Sand Star","20101013","32.85083333","-120.06861111","201003008170","Excalibur","4","0.5000"
"Deep-sea Fragile Star","20101013","32.85083333","-120.06861111","201003008170","Excalibur","15","0.2200"
"Slender Star","20101013","32.85083333","-120.06861111","201003008170","Excalibur","93","1.6800"
"","20101013","32.85083333","-120.06861111","201003008170","Excalibur","3","0.1200"
"Sandy Sea Cucumber","20101013","32.85083333","-120.06861111","201003008170","Excalibur","3","0.1600"
"White-scaled Cucumber","20101013","32.85083333","-120.06861111","201003008170","Excalibur","2","0.1700"
"Sea Pigs","20101013","32.85083333","-120.06861111","201003008170","Excalibur","186","1.3000"
"sponge unident.","20101013","32.85083333","-120.06861111","201003008170","Excalibur","","0.0800"
"Fiber Optic Sponges","20101013","32.85083333","-120.06861111","201003008170","Excalibur","","9.7500"
"","20101013","32.85083333","-120.06861111","201003008170","Excalibur","2","0.3200"
"Murray`s Sea Pen","20101013","32.85083333","-120.06861111","201003008170","Excalibur","1","0.0200"
"Deep sea Papillose sea cucumbers","20101013","32.85083333","-120.06861111","201003008170","Excalibur","1","0.1000"
"hagfish unident.","20101014","32.63805556","-118.64777778","201003008176","Excalibur","1","0.1400"
"longnose cat shark","20101014","32.63805556","-118.64777778","201003008176","Excalibur","1","0.1400"
"roughtail skate","20101014","32.63805556","-118.64777778","201003008176","Excalibur","3","1.1000"
"Dover sole","20101014","32.63805556","-118.64777778","201003008176","Excalibur","1","0.8000"
"deepsea sole","20101014","32.63805556","-118.64777778","201003008176","Excalibur","1","1.0500"
"California slickhead","20101014","32.63805556","-118.64777778","201003008176","Excalibur","10","7.2000"
"fangtooth","20101014","32.63805556","-118.64777778","201003008176","Excalibur","1","0.0600"
"sablefish","20101014","32.63805556","-118.64777778","201003008176","Excalibur","4","16.8500"
"Pacific grenadier","20101014","32.63805556","-118.64777778","201003008176","Excalibur","8","6.7000"
"Pacific flatnose","20101014","32.63805556","-118.64777778","201003008176","Excalibur","21","8.3000"
"rosy snailfish","20101014","32.63805556","-118.64777778","201003008176","Excalibur","1","0.5000"
"crested bigscale","20101014","32.63805556","-118.64777778","201003008176","Excalibur","4","0.1800"
"lanternfish unident.","20101014","32.63805556","-118.64777778","201003008176","Excalibur","2","0.0200"
"","20101014","32.63805556","-118.64777778","201003008176","Excalibur","1","0.0300"
"shortspine thornyhead","20101014","32.63805556","-118.64777778","201003008176","Excalibur","2","1.7500"
"longspine thornyhead","20101014","32.63805556","-118.64777778","201003008176","Excalibur","19","2.8000"
"Purple cone Jelly","20101014","32.63805556","-118.64777778","201003008176","Excalibur","5","0.1000"
"Wheel Jellies","20101014","32.63805556","-118.64777778","201003008176","Excalibur","1","0.0100"
"Hormathiid Anemones unident.","20101014","32.63805556","-118.64777778","201003008176","Excalibur","2","0.0700"
"Smooth shrimp","20101014","32.63805556","-118.64777778","201003008176","Excalibur","18","0.1700"
"Crimson Pasiphaeid","20101014","32.63805556","-118.64777778","201003008176","Excalibur","1","0.0100"
"Hair Crab","20101014","32.63805556","-118.64777778","201003008176","Excalibur","3","0.5000"
"Nudibranch unident.","20101014","32.63805556","-118.64777778","201003008176","Excalibur","2","0.0700"
"Green Top Snail","20101014","32.63805556","-118.64777778","201003008176","Excalibur","2","0.0400"
"","20101014","32.63805556","-118.64777778","201003008176","Excalibur","1","1.0000"
"Vampire Squid","20101014","32.63805556","-118.64777778","201003008176","Excalibur","1","0.2000"
"Jewel Squid","20101014","32.63805556","-118.64777778","201003008176","Excalibur","1","0.0200"
"Serpent-arm Henricia","20101014","32.63805556","-118.64777778","201003008176","Excalibur","1","0.0400"
"Jordans Slime Star","20101014","32.63805556","-118.64777778","201003008176","Excalibur","2","0.1400"
"Triangle-toothed Cushion Star","20101014","32.63805556","-118.64777778","201003008176","Excalibur","2","0.0600"
"pincushion sea star","20101014","32.63805556","-118.64777778","201003008176","Excalibur","5","1.2000"
"Lacy-armed Star","20101014","32.63805556","-118.64777778","201003008176","Excalibur","1","0.0100"
"sea cucumber unident.","20101014","32.63805556","-118.64777778","201003008176","Excalibur","1","0.0200"
"Sandy Sea Cucumber","20101014","32.63805556","-118.64777778","201003008176","Excalibur","103","6.4000"
"sponge unident.","20101014","32.63805556","-118.64777778","201003008176","Excalibur","","0.8400"
"Deep Sea Serpent Star","20101014","32.63805556","-118.64777778","201003008176","Excalibur","1","0.0200"
"Deep sea Papillose sea cucumbers","20101014","32.63805556","-118.64777778","201003008176","Excalibur","1","0.1000"
"longnose cat shark","20101014","32.27222222","-119.06944444","201003008173","Excalibur","1","1.0200"
"roughtail skate","20101014","32.27222222","-119.06944444","201003008173","Excalibur","2","2.1000"
"California slickhead","20101014","32.27222222","-119.06944444","201003008173","Excalibur","55","29.9500"
"deepsea smelt unident.","20101014","32.27222222","-119.06944444","201003008173","Excalibur","15","0.7600"
"Pacific grenadier","20101014","32.27222222","-119.06944444","201003008173","Excalibur","15","10.8500"
"black swallower","20101014","32.27222222","-119.06944444","201003008173","Excalibur","1","0.0100"
"Pacific flatnose","20101014","32.27222222","-119.06944444","201003008173","Excalibur","6","1.8500"
"","20101014","32.27222222","-119.06944444","201003008173","Excalibur","1","0.0100"
"shortspine thornyhead","20101014","32.27222222","-119.06944444","201003008173","Excalibur","1","0.8000"
"longspine thornyhead","20101014","32.27222222","-119.06944444","201003008173","Excalibur","27","3.8500"
"jellyfish unident.","20101014","32.27222222","-119.06944444","201003008173","Excalibur","1","0.0100"
"Purple cone Jelly","20101014","32.27222222","-119.06944444","201003008173","Excalibur","2","0.0200"
"Wheel Jellies","20101014","32.27222222","-119.06944444","201003008173","Excalibur","1","0.0600"
"Pom Pom Anemone","20101014","32.27222222","-119.06944444","201003008173","Excalibur","8","0.7200"
"Giant Red Mysid","20101014","32.27222222","-119.06944444","201003008173","Excalibur","3","0.0600"
"Smooth shrimp","20101014","32.27222222","-119.06944444","201003008173","Excalibur","9","0.0800"
"","20101014","32.27222222","-119.06944444","201003008173","Excalibur","1","0.0100"
"Crimson Pasiphaeid","20101014","32.27222222","-119.06944444","201003008173","Excalibur","2","0.0600"
"Hair Crab","20101014","32.27222222","-119.06944444","201003008173","Excalibur","3","1.3000"
"Deep-sea Lobster","20101014","32.27222222","-119.06944444","201003008173","Excalibur","3","0.0600"
"Vampire Squid","20101014","32.27222222","-119.06944444","201003008173","Excalibur","1","0.0600"
"Pink Crested Star","20101014","32.27222222","-119.06944444","201003008173","Excalibur","1","0.0200"
"Carpet Star","20101014","32.27222222","-119.06944444","201003008173","Excalibur","1","0.1200"
"Slender Star","20101014","32.27222222","-119.06944444","201003008173","Excalibur","4","0.2000"
"Red Brittle Star","20101014","32.27222222","-119.06944444","201003008173","Excalibur","4","0.0100"
"sea cucumber unident.","20101014","32.27222222","-119.06944444","201003008173","Excalibur","12","1.9400"
"Sandy Sea Cucumber","20101014","32.27222222","-119.06944444","201003008173","Excalibur","4","0.8000"
"Sea Pigs","20101014","32.27222222","-119.06944444","201003008173","Excalibur","56","0.5200"
"Longnose Chimaera","20101014","32.27222222","-119.06944444","201003008173","Excalibur","1","1.8000"
"longnose cat shark","20101014","32.25638889","-118.99138889","201003008174","Excalibur","2","0.7600"
"roughtail skate","20101014","32.25638889","-118.99138889","201003008174","Excalibur","3","2.0500"
"California slickhead","20101014","32.25638889","-118.99138889","201003008174","Excalibur","35","16.7000"
"threadfin slickhead","20101014","32.25638889","-118.99138889","201003008174","Excalibur","2","0.3600"
"sablefish","20101014","32.25638889","-118.99138889","201003008174","Excalibur","1","4.9500"
"deepsea smelt unident.","20101014","32.25638889","-118.99138889","201003008174","Excalibur","3","0.1400"
"Pacific grenadier","20101014","32.25638889","-118.99138889","201003008174","Excalibur","6","4.3000"
"giant grenadier","20101014","32.25638889","-118.99138889","201003008174","Excalibur","2","3.9500"
"Pacific flatnose","20101014","32.25638889","-118.99138889","201003008174","Excalibur","2","0.6000"
"lanternfish unident.","20101014","32.25638889","-118.99138889","201003008174","Excalibur","2","0.0100"
"shortspine thornyhead","20101014","32.25638889","-118.99138889","201003008174","Excalibur","3","4.2500"
"longspine thornyhead","20101014","32.25638889","-118.99138889","201003008174","Excalibur","36","5.0000"
"Wheel Jellies","20101014","32.25638889","-118.99138889","201003008174","Excalibur","1","0.0200"
"Rough Anemone","20101014","32.25638889","-118.99138889","201003008174","Excalibur","1","0.5800"
"Pom Pom Anemone","20101014","32.25638889","-118.99138889","201003008174","Excalibur","14","2.1600"
"Hormathiid Anemones unident.","20101014","32.25638889","-118.99138889","201003008174","Excalibur","2","0.2100"
"Smooth shrimp","20101014","32.25638889","-118.99138889","201003008174","Excalibur","5","0.0400"
"Crimson Pasiphaeid","20101014","32.25638889","-118.99138889","201003008174","Excalibur","3","0.0800"
"Long Horned Decorator Crab","20101014","32.25638889","-118.99138889","201003008174","Excalibur","1","0.0400"
"Grooved Tanner Crab","20101014","32.25638889","-118.99138889","201003008174","Excalibur","2","0.7500"
"Hair Crab","20101014","32.25638889","-118.99138889","201003008174","Excalibur","10","3.1500"
"Deep-sea Lobster","20101014","32.25638889","-118.99138889","201003008174","Excalibur","3","0.0500"
"Carpet Star","20101014","32.25638889","-118.99138889","201003008174","Excalibur","1","0.2800"
"Snakehead Star","20101014","32.25638889","-118.99138889","201003008174","Excalibur","4","0.1400"
"Sandy Sea Cucumber","20101014","32.25638889","-118.99138889","201003008174","Excalibur","96","16.1000"
"Fiber Optic Sponges","20101014","32.25638889","-118.99138889","201003008174","Excalibur","2","0.6200"
"","20101014","32.25638889","-118.99138889","201003008174","Excalibur","1","0.0300"
"longnose cat shark","20101014","32.46750000","-118.54388889","201003008175","Excalibur","3","2.2500"
"roughtail skate","20101014","32.46750000","-118.54388889","201003008175","Excalibur","2","0.1800"
"Pacific electric ray","20101014","32.46750000","-118.54388889","201003008175","Excalibur","1","1.9000"
"Dover sole","20101014","32.46750000","-118.54388889","201003008175","Excalibur","6","7.1000"
"deepsea sole","20101014","32.46750000","-118.54388889","201003008175","Excalibur","1","0.9000"
"California slickhead","20101014","32.46750000","-118.54388889","201003008175","Excalibur","17","8.6500"
"sharpchin slickhead","20101014","32.46750000","-118.54388889","201003008175","Excalibur","2","0.1400"
"sablefish","20101014","32.46750000","-118.54388889","201003008175","Excalibur","2","3.3000"
"Pacific grenadier","20101014","32.46750000","-118.54388889","201003008175","Excalibur","10","3.4500"
"giant grenadier","20101014","32.46750000","-118.54388889","201003008175","Excalibur","1","4.1000"
"Pacific flatnose","20101014","32.46750000","-118.54388889","201003008175","Excalibur","3","1.0000"
"crested bigscale","20101014","32.46750000","-118.54388889","201003008175","Excalibur","2","0.0600"
"lanternfish unident.","20101014","32.46750000","-118.54388889","201003008175","Excalibur","2","0.0100"
"slender snipe eel","20101014","32.46750000","-118.54388889","201003008175","Excalibur","1","0.0200"
"longspine thornyhead","20101014","32.46750000","-118.54388889","201003008175","Excalibur","38","3.9500"
"Wheel Jellies","20101014","32.46750000","-118.54388889","201003008175","Excalibur","2","0.0800"
"Sea Whip Anemones","20101014","32.46750000","-118.54388889","201003008175","Excalibur","3","0.0200"
"Pom Pom Anemone","20101014","32.46750000","-118.54388889","201003008175","Excalibur","2","0.1800"
"Giant Red Mysid","20101014","32.46750000","-118.54388889","201003008175","Excalibur","3","0.0200"
"Smooth shrimp","20101014","32.46750000","-118.54388889","201003008175","Excalibur","20","0.2200"
"Crimson Pasiphaeid","20101014","32.46750000","-118.54388889","201003008175","Excalibur","2","0.0500"
"Scarlet King Crab","20101014","32.46750000","-118.54388889","201003008175","Excalibur","3","0.0400"
"Hair Crab","20101014","32.46750000","-118.54388889","201003008175","Excalibur","16","6.8000"
"Spiky King Crab","20101014","32.46750000","-118.54388889","201003008175","Excalibur","1","0.0100"
"Deep-sea Lobster","20101014","32.46750000","-118.54388889","201003008175","Excalibur","1","0.0200"
"rosy tritonia","20101014","32.46750000","-118.54388889","201003008175","Excalibur","1","0.1000"
"squid unident.","20101014","32.46750000","-118.54388889","201003008175","Excalibur","1","0.0200"
"Octopus Squid","20101014","32.46750000","-118.54388889","201003008175","Excalibur","2","0.3000"
"Deep-sea Sunstar","20101014","32.46750000","-118.54388889","201003008175","Excalibur","3","0.0400"
"pincushion sea star","20101014","32.46750000","-118.54388889","201003008175","Excalibur","1","0.4600"
"Carpet Star","20101014","32.46750000","-118.54388889","201003008175","Excalibur","1","0.1800"
"","20101014","32.46750000","-118.54388889","201003008175","Excalibur","6","0.2000"
"sea cucumber unident.","20101014","32.46750000","-118.54388889","201003008175","Excalibur","105","3.4100"
"Sandy Sea Cucumber","20101014","32.46750000","-118.54388889","201003008175","Excalibur","88","9.0500"
